0.0,0.8796821793416572,0.22781065088757396,0.07034830430797433,0.0
0.135,0.9500567536889898,0.10207100591715976,0.04269783073632753,1.0
0.0,0.8881952326901249,0.2618343195266272,0.029865566758325694,0.0
0.966,0.8961407491486947,0.2455621301775148,0.0799725022914757,1.0
0.0,0.9069239500567536,0.24260355029585798,0.05912007332722273,0.0
0.519,0.905788876276958,0.22189349112426035,0.010388023220287198,1.0
0.0,0.905788876276958,0.22041420118343194,0.08012526733883286,0.0
1.0,0.9426787741203179,0.16568047337278105,0.029330889092575616,1.0
0.0,0.8632236095346197,0.2588757396449704,0.18270699663916895,0.0
1.0,0.9006810442678774,0.20710059171597633,0.0617934616559731,1.0
0.946,0.9392735527809307,0.07248520710059171,0.06186984417965169,0.0
1.0,0.9188422247446084,0.23520710059171598,0.04422548120989918,1.0
0.0,0.9097616345062429,0.23520710059171598,0.09311029636419187,0.0
1.0,0.94211123723042,0.15088757396449703,0.010999083409715858,1.0
0.0,0.9256526674233825,0.21597633136094674,0.04437824625725634,0.0
0.872,0.9001135073779796,0.23372781065088757,0.032004277421326,1.0
0.008,0.9182746878547106,0.23668639053254437,0.008631225175679803,0.0
1.0,0.9228149829738933,0.14644970414201183,0.12167736021998167,1.0
0.0,0.8910329171396141,0.22633136094674555,0.11663611365719523,0.0
1.0,0.8944381384790011,0.27514792899408286,0.06591811793461655,1.0
0.0,0.9154370034052214,0.22041420118343194,0.09158264589062022,0.0
0.978,0.9233825198637912,0.18195266272189348,0.0627100519401161,1.0
0.0,0.8785471055618616,0.22928994082840237,0.2180721051023526,0.0
0.995,0.9551645856980704,0.11686390532544379,0.01963030858539566,1.0
0.0,0.8217934165720772,0.34763313609467456,0.20080965475099297,0.0
1.0,0.9460839954597049,0.14053254437869822,0.054842652001222125,1.0
0.0,0.902383654937571,0.2544378698224852,0.24595172624503514,0.0
1.0,0.9177071509648127,0.15976331360946744,0.08829819737244118,1.0
0.0,0.9080590238365494,0.23964497041420119,0.05942560342193706,0.0
0.522,0.9069239500567536,0.24260355029585798,0.023678582340360525,1.0
0.0,0.8881952326901249,0.2618343195266272,0.036281698747326604,0.0
1.0,0.9296254256526675,0.10650887573964497,0.16170180262755882,1.0
0.0,0.8893303064699205,0.23668639053254437,0.07233424992361748,0.0
0.97,0.9245175936435869,0.16124260355029585,0.02184540177207455,1.0
0.217,0.9545970488081725,0.10946745562130178,0.013519706691109076,0.0
0.996,0.9449489216799092,0.143491124260355,0.00916590284142988,1.0
0.0,0.8206583427922816,0.3121301775147929,0.19729605866177818,0.0
1.0,0.9506242905788876,0.10207100591715976,0.13420409410326917,1.0
0.036,0.8819523269012486,0.23668639053254437,0.013901619309501987,0.0
1.0,0.9018161180476731,0.2559171597633136,0.03948976474182707,1.0
0.0,0.9171396140749148,0.1804733727810651,0.027879621142682557,0.0
0.975,0.887627695800227,0.2662721893491124,0.0721814848762603,1.0
0.0,0.9001135073779796,0.23372781065088757,0.10296364191872899,0.0
0.999,0.9120317820658342,0.22928994082840237,0.03421937060800488,1.0
0.0,0.9562996594778661,0.11390532544378698,0.14512679498930645,0.0
0.921,0.91316685584563,0.22633136094674555,0.11434463794683776,1.0
0.289,0.8144154370034052,0.17307692307692307,0.04804460739382829,0.0
0.276,0.9228149829738933,0.22337278106508876,0.05682859761686526,1.0
0.761,0.8728717366628831,0.26479289940828404,0.08478460128322639,0.0
1.0,0.7145289443813848,0.49556213017751477,0.12992667277726858,1.0
0.0,0.8955732122587968,0.2485207100591716,0.083027803238619,0.0
1.0,1.0,0.16420118343195267,0.07676443629697524,1.0
0.0,0.8751418842224745,0.27218934911242604,0.03673999388939811,0.0
0.992,0.9432463110102156,0.16568047337278105,0.04773907729911396,1.0
0.0,0.9358683314415437,0.15088757396449703,0.022761992056217536,0.0
0.677,0.9523269012485811,0.11094674556213018,0.006492514512679499,1.0
0.0,0.8853575482406356,0.27218934911242604,0.0838680109990834,0.0
0.0,0.9108967082860386,0.20857988165680472,0.025358997861289336,1.0
0.0,0.9103291713961408,0.23372781065088757,0.0843263061411549,0.0
0.913,0.9574347332576617,0.11094674556213018,0.07149404216315307,1.0
0.0,0.9103291713961408,0.23372781065088757,0.011533761075465932,0.0
0.921,0.902383654937571,0.22928994082840237,0.07432019553926061,1.0
0.0,0.8989784335981839,0.21597633136094674,0.21310724106324475,0.0
1.0,0.9392735527809307,0.15828402366863906,0.017873510540788267,1.0
0.0,0.8825198637911464,0.25,0.07355637030247479,0.0
1.0,0.9137343927355278,0.22485207100591714,0.08593033913840513,1.0
0.0,0.887627695800227,0.23964497041420119,0.10151237396883593,0.0
0.945,0.9074914869466515,0.21893491124260356,0.02604644057439658,1.0
0.0,0.9074914869466515,0.27218934911242604,0.03964252978918423,0.0
0.983,0.8944381384790011,0.27514792899408286,0.030629391995111516,1.0
0.0,0.8967082860385925,0.2692307692307692,0.13809960281087688,0.0
0.997,0.9097616345062429,0.2588757396449704,0.027956003666361137,1.0
0.0,0.9256526674233825,0.21597633136094674,0.029865566758325694,0.0
1.0,0.9858115777525539,0.060650887573964495,0.02085242896425298,1.0
0.0,0.7650397275822929,0.4452662721893491,0.12121906507791018,0.0
0.635,0.9477866061293985,0.09023668639053255,0.06255728689275893,1.0
0.994,0.8427922814982973,0.2973372781065089,0.0804307974335472,0.0
1.0,0.9551645856980704,0.10355029585798817,0.08180568285976168,1.0
0.0,0.9012485811577753,0.20562130177514792,0.023984112435074853,0.0
1.0,0.8632236095346197,0.29142011834319526,0.049648640391078525,1.0
0.0,0.9080590238365494,0.23964497041420119,0.043156125878399024,0.0
1.0,0.9415437003405221,0.17011834319526628,0.07813932172318973,1.0
0.0,0.8967082860385925,0.2455621301775148,0.10831041857622975,0.0
0.987,0.862088535754824,0.2618343195266272,0.08753437213565536,1.0
0.0,0.8961407491486947,0.24260355029585798,0.06820959364497403,0.0
0.212,0.9154370034052214,0.2455621301775148,0.04124656278643446,1.0
0.0,0.8938706015891033,0.3047337278106509,0.08982584784601283,0.0
0.999,0.9540295119182747,0.11982248520710059,0.08615948670944087,1.0
0.0,0.905788876276958,0.22041420118343194,0.14642529789184236,0.0
1.0,0.9199772985244041,0.2618343195266272,0.0527803238619004,1.0
0.057,0.9171396140749148,0.23964497041420119,0.09028414298808432,0.0
0.956,0.9341657207718501,0.15384615384615385,0.02482432019553926,1.0
